id,device_id,event_ts,longitude,latitude,vehicles,motorcycles,pedestrians,traffic_condition,trucks
1177,0x1000000000000,2023-12-01 20:37:00,-75.24549,6.1496005,34,9,118,high congestion,34
1178,0x1000000000010,2023-12-01 20:38:00,-75.02914,7.0107203,30,4,113,average traffic,31
1179,0x1000000000006,2023-12-01 20:39:00,-75.112076,6.4148035,42,3,275,high congestion,42
1180,0x1000000000008,2023-12-01 20:40:00,-74.868774,6.6505837,27,4,241,average traffic,27
1181,0x1000000000011,2023-12-01 20:41:00,-75.13515,6.355454,41,2,175,clear,41
1182,0x1000000000012,2023-12-01 20:42:00,-74.762,6.4887013,17,7,294,average traffic,17
1183,0x1000000000019,2023-12-01 20:43:00,-75.33349,6.437851,24,6,262,clear,25
1184,0x100000000001b,2023-12-01 20:44:00,-75.28849,6.7578855,17,7,231,clear,18
1185,0x1000000000014,2023-12-01 20:45:00,-75.18206,6.4842744,43,4,280,high congestion,44
1186,0x1000000000027,2023-12-01 20:46:00,-75.10627,6.1848454,16,8,110,low traffic,18
1187,0x1000000000009,2023-12-01 20:47:00,-74.83368,7.108909,20,6,112,average traffic,22
1188,0x1000000000014,2023-12-01 20:48:00,-74.500305,6.47615,44,7,176,average traffic,45
1189,0x100000000001f,2023-12-01 20:49:00,-75.02258,6.73848,18,10,201,clear,18
1190,0x1000000000015,2023-12-01 20:50:00,-75.37402,7.007811,23,2,260,average traffic,23
1191,0x1000000000004,2023-12-01 20:51:00,-75.422554,6.737944,21,8,171,low traffic,22
1192,0x1000000000017,2023-12-01 20:52:00,-74.82028,6.5678215,43,3,226,average traffic,45
1193,0x100000000000a,2023-12-01 20:53:00,-74.60308,6.154496,16,6,195,average traffic,16
1194,0x100000000000e,2023-12-01 20:54:00,-75.18924,7.115393,37,3,171,low traffic,37
1195,0x1000000000017,2023-12-01 20:55:00,-74.69373,6.7627673,32,5,225,average traffic,33
1196,0x1000000000015,2023-12-01 20:56:00,-74.80762,6.737681,12,6,279,low traffic,13
1197,0x1000000000024,2023-12-01 20:57:00,-74.54467,6.718113,24,4,256,clear,24
1198,0x100000000000b,2023-12-01 20:58:00,-75.20908,6.339376,45,7,185,average traffic,45
1199,0x100000000000e,2023-12-01 20:59:00,-75.03641,6.997359,47,2,126,low traffic,47
1200,0x100000000000d,2023-12-01 21:00:00,-74.750725,6.874492,42,3,262,low traffic,44
1201,0x1000000000021,2023-12-01 21:01:00,-74.83292,6.250638,41,7,183,low traffic,43
1202,0x1000000000003,2023-12-01 21:02:00,-75.0345,6.338458,39,9,266,low traffic,39
1203,0x1000000000013,2023-12-01 21:03:00,-74.575035,6.1543455,18,1,102,high congestion,18
1204,0x1000000000011,2023-12-01 21:04:00,-74.47689,6.9526234,39,3,136,low traffic,40
1205,0x1000000000025,2023-12-01 21:05:00,-74.735466,6.281769,26,9,184,high congestion,28
1206,0x100000000001a,2023-12-01 21:06:00,-75.141716,6.7150817,11,8,169,average traffic,11
1207,0x1000000000015,2023-12-01 21:07:00,-74.95116,7.061467,17,3,141,average traffic,19
1208,0x1000000000024,2023-12-01 21:08:00,-75.1495,7.0168905,27,6,105,low traffic,27
1209,0x1000000000003,2023-12-01 21:09:00,-75.09427,6.905401,20,6,164,average traffic,22
1210,0x1000000000013,2023-12-01 21:10:00,-74.92844,7.0086703,14,10,209,low traffic,14
1211,0x1000000000009,2023-12-01 21:11:00,-75.01257,6.672193,38,8,158,average traffic,38
1212,0x1000000000014,2023-12-01 21:12:00,-75.39591,6.61945,48,4,160,low traffic,50
1213,0x1000000000016,2023-12-01 21:13:00,-75.04801,6.9389277,31,8,197,average traffic,33
1214,0x1000000000026,2023-12-01 21:14:00,-74.71415,7.0838447,50,9,108,average traffic,50
1215,0x100000000000f,2023-12-01 21:15:00,-75.43424,7.0574713,38,6,153,clear,38
1216,0x1000000000000,2023-12-01 21:16:00,-74.575615,6.370779,34,2,187,low traffic,35
1217,0x1000000000004,2023-12-01 21:17:00,-74.85361,6.6308975,27,6,232,low traffic,29
1218,0x100000000001f,2023-12-01 21:18:00,-74.634125,6.51829,44,5,114,high congestion,46
1219,0x1000000000018,2023-12-01 21:19:00,-75.17518,6.780478,42,10,215,high congestion,43
1220,0x1000000000006,2023-12-01 21:20:00,-75.229004,7.0585027,23,4,182,low traffic,23
1221,0x1000000000015,2023-12-01 21:21:00,-75.32879,6.285554,21,1,130,low traffic,21
1222,0x1000000000007,2023-12-01 21:22:00,-74.516464,6.8698072,21,8,246,average traffic,21
1223,0x1000000000025,2023-12-01 21:23:00,-75.21725,6.5171123,17,3,109,low traffic,17
1224,0x1000000000001,2023-12-01 21:24:00,-74.79579,6.19967,22,6,114,low traffic,23
1225,0x1000000000025,2023-12-01 21:25:00,-74.973526,6.5835133,39,5,117,clear,39
1226,0x1000000000000,2023-12-01 21:26:00,-74.73788,6.827441,21,6,180,low traffic,21
1227,0x100000000001b,2023-12-01 21:27:00,-75.12543,6.8034377,43,6,149,average traffic,43
1228,0x1000000000003,2023-12-01 21:28:00,-74.80484,6.2455745,38,8,147,average traffic,39
1229,0x100000000000c,2023-12-01 21:29:00,-74.7596,6.531282,15,6,272,clear,16
1230,0x1000000000016,2023-12-01 21:30:00,-74.47397,6.3151937,29,4,163,clear,31
1231,0x1000000000005,2023-12-01 21:31:00,-75.40938,6.5553975,18,8,234,high congestion,19
1232,0x1000000000022,2023-12-01 21:32:00,-75.25425,6.29392,43,8,199,high congestion,45
1233,0x100000000001a,2023-12-01 21:33:00,-75.08146,6.409425,38,1,207,average traffic,40
1234,0x100000000000b,2023-12-01 21:34:00,-74.8119,6.5394144,42,7,151,high congestion,44
1235,0x1000000000006,2023-12-01 21:35:00,-75.10123,6.4738326,24,2,186,clear,24
1236,0x1000000000010,2023-12-01 21:36:00,-75.2575,6.1926694,31,6,274,low traffic,33
1237,0x1000000000007,2023-12-01 21:37:00,-75.11064,6.7330675,30,3,274,average traffic,32
1238,0x1000000000000,2023-12-01 21:38:00,-74.87449,6.3499737,33,9,259,low traffic,33
1239,0x1000000000002,2023-12-01 21:39:00,-75.36986,6.1666765,25,7,247,low traffic,25
1240,0x1000000000018,2023-12-01 21:40:00,-74.55926,6.949755,45,8,173,high congestion,47
1241,0x1000000000009,2023-12-01 21:41:00,-75.21774,6.781017,17,4,227,clear,19
1242,0x1000000000005,2023-12-01 21:42:00,-75.16395,7.1049085,13,7,159,low traffic,14
1243,0x1000000000024,2023-12-01 21:43:00,-74.691086,6.286093,44,5,150,high congestion,44
1244,0x1000000000012,2023-12-01 21:44:00,-74.60882,6.7677593,32,4,120,high congestion,33
1245,0x1000000000024,2023-12-01 21:45:00,-74.56321,6.792798,21,6,250,average traffic,21
1246,0x1000000000001,2023-12-01 21:46:00,-75.23719,6.169857,26,4,291,low traffic,28
1247,0x100000000001a,2023-12-01 21:47:00,-75.16368,6.765146,19,7,190,low traffic,20
1248,0x1000000000002,2023-12-01 21:48:00,-74.852615,6.332758,19,3,150,high congestion,20
1249,0x1000000000017,2023-12-01 21:49:00,-75.02907,6.9198093,36,7,270,high congestion,36
1250,0x1000000000014,2023-12-01 21:50:00,-75.46144,6.155776,42,5,131,average traffic,43
1251,0x1000000000007,2023-12-01 21:51:00,-75.03261,7.081895,19,3,161,high congestion,19
1252,0x1000000000020,2023-12-01 21:52:00,-74.97227,6.4315257,27,2,294,average traffic,29
1253,0x1000000000010,2023-12-01 21:53:00,-75.45978,6.6046023,16,8,243,average traffic,18
1254,0x100000000001a,2023-12-01 21:54:00,-75.04653,6.1614537,30,2,153,high congestion,30
1255,0x1000000000010,2023-12-01 21:55:00,-74.84894,6.6604123,37,10,151,low traffic,37
1256,0x1000000000018,2023-12-01 21:56:00,-74.60219,6.4017158,43,2,110,average traffic,45
1257,0x100000000001f,2023-12-01 21:57:00,-75.11681,7.0612617,15,6,250,low traffic,16
1258,0x1000000000001,2023-12-01 21:58:00,-75.423294,6.629683,24,9,170,average traffic,25
1259,0x1000000000007,2023-12-01 21:59:00,-74.77249,6.550014,36,6,205,low traffic,38
1260,0x1000000000017,2023-12-01 22:00:00,-75.25056,7.0358214,10,7,112,low traffic,11
1261,0x1000000000024,2023-12-01 22:01:00,-75.29522,6.5103316,47,10,243,high congestion,47
1262,0x100000000001d,2023-12-01 22:02:00,-75.07884,6.579534,37,5,280,average traffic,37
1263,0x100000000000f,2023-12-01 22:03:00,-75.14157,6.195275,48,4,182,low traffic,48
1264,0x1000000000017,2023-12-01 22:04:00,-74.75142,6.654284,39,8,269,low traffic,39
1265,0x100000000001e,2023-12-01 22:05:00,-75.037605,6.998291,35,3,172,average traffic,37
1266,0x1000000000024,2023-12-01 22:06:00,-75.076416,6.5525937,50,9,259,low traffic,50
1267,0x100000000000b,2023-12-01 22:07:00,-74.915184,6.414256,45,8,294,high congestion,45
1268,0x1000000000024,2023-12-01 22:08:00,-74.48535,6.9080915,35,1,225,low traffic,36
1269,0x1000000000021,2023-12-01 22:09:00,-75.17244,6.970442,25,3,180,low traffic,26
1270,0x1000000000016,2023-12-01 22:10:00,-74.98685,6.575945,40,4,270,average traffic,41
1271,0x1000000000018,2023-12-01 22:11:00,-75.097176,7.055177,39,7,240,average traffic,39
1272,0x1000000000018,2023-12-01 22:12:00,-74.60963,6.7867846,48,8,226,low traffic,50
1273,0x1000000000017,2023-12-01 22:13:00,-75.38874,6.308722,38,7,247,high congestion,38
1274,0x1000000000003,2023-12-01 22:14:00,-74.90504,6.2409396,25,2,166,average traffic,27
1275,0x100000000001b,2023-12-01 22:15:00,-74.583565,6.163865,16,4,152,low traffic,17
1276,0x1000000000009,2023-12-01 22:16:00,-75.34047,6.6213965,33,6,229,clear,34
1277,0x1000000000001,2023-12-01 22:17:00,-75.33192,6.6709585,41,2,122,average traffic,42
1278,0x1000000000025,2023-12-01 22:18:00,-74.93148,7.0009956,24,10,217,average traffic,25
1279,0x1000000000020,2023-12-01 22:19:00,-74.50814,6.840768,36,9,141,high congestion,38
1280,0x1000000000004,2023-12-01 22:20:00,-74.97367,6.823928,24,8,156,high congestion,25
1281,0x100000000001a,2023-12-01 22:21:00,-75.41822,6.568165,37,9,242,clear,39
1282,0x1000000000021,2023-12-01 22:22:00,-74.856026,6.3706527,10,7,140,average traffic,11
1283,0x1000000000018,2023-12-01 22:23:00,-75.24864,6.843826,46,8,110,average traffic,47
1284,0x1000000000023,2023-12-01 22:24:00,-74.793335,6.588239,42,2,250,average traffic,43
1285,0x100000000000d,2023-12-01 22:25:00,-75.12528,6.8586316,42,7,134,average traffic,42
1286,0x1000000000024,2023-12-01 22:26:00,-74.62636,6.566773,14,7,220,average traffic,14
1287,0x1000000000014,2023-12-01 22:27:00,-74.98207,6.165027,28,9,124,average traffic,29
1288,0x1000000000022,2023-12-01 22:28:00,-74.61735,6.7755895,14,8,164,average traffic,15
1289,0x1000000000023,2023-12-01 22:29:00,-74.772934,6.818583,15,6,265,average traffic,16
1290,0x100000000001f,2023-12-01 22:30:00,-75.20657,6.9105034,18,6,211,low traffic,18
1291,0x1000000000001,2023-12-01 22:31:00,-75.13546,6.191332,11,10,149,average traffic,11
1292,0x100000000000b,2023-12-01 22:32:00,-74.973854,6.154491,39,8,214,clear,41
1293,0x1000000000017,2023-12-01 22:33:00,-74.76016,6.854103,39,8,226,high congestion,41
1294,0x100000000001b,2023-12-01 22:34:00,-74.58185,6.7730637,38,7,271,low traffic,38
1295,0x1000000000009,2023-12-01 22:35:00,-74.51994,6.5320396,34,6,237,low traffic,36
1296,0x1000000000021,2023-12-01 22:36:00,-74.534096,6.8967757,23,2,177,average traffic,23
1297,0x100000000001f,2023-12-01 22:37:00,-75.27819,6.859156,30,7,236,average traffic,31
1298,0x1000000000000,2023-12-01 22:38:00,-75.23761,6.9026837,24,10,270,high congestion,24
1299,0x1000000000024,2023-12-01 22:39:00,-74.83072,6.90526,11,6,216,average traffic,12
1300,0x100000000001f,2023-12-01 22:40:00,-74.61392,6.300022,38,5,300,high congestion,38
1301,0x100000000000d,2023-12-01 22:41:00,-74.59312,6.8564415,46,9,134,average traffic,46
1302,0x1000000000013,2023-12-01 22:42:00,-75.30185,6.986538,10,9,124,low traffic,12
1303,0x1000000000009,2023-12-01 22:43:00,-74.733955,6.920433,41,9,260,clear,41
1304,0x1000000000024,2023-12-01 22:44:00,-74.56183,6.7989764,19,6,230,clear,19
1305,0x1000000000015,2023-12-01 22:45:00,-74.67666,6.7696214,29,2,146,low traffic,31
1306,0x100000000000a,2023-12-01 22:46:00,-75.31664,6.2925377,36,1,118,average traffic,38
1307,0x100000000000f,2023-12-01 22:47:00,-74.46853,7.115786,36,2,178,low traffic,37
1308,0x1000000000012,2023-12-01 22:48:00,-74.65715,7.0563207,39,2,200,high congestion,40
1309,0x1000000000014,2023-12-01 22:49:00,-75.32149,7.1259823,28,4,188,low traffic,28
1310,0x1000000000003,2023-12-01 22:50:00,-74.63684,7.114992,36,6,136,average traffic,38
1311,0x1000000000024,2023-12-01 22:51:00,-74.54407,6.787242,30,4,154,clear,30
1312,0x1000000000024,2023-12-01 22:52:00,-74.86125,7.0274243,22,10,272,clear,22
1313,0x1000000000013,2023-12-01 22:53:00,-74.77558,6.708624,10,3,245,average traffic,10
1314,0x1000000000009,2023-12-01 22:54:00,-75.099266,7.0123553,37,9,176,high congestion,39
1315,0x1000000000010,2023-12-01 22:55:00,-75.21823,6.4018226,24,8,257,low traffic,25
1316,0x100000000001d,2023-12-01 22:56:00,-75.11623,7.002109,29,7,159,average traffic,30
1317,0x1000000000015,2023-12-01 22:57:00,-75.31319,7.1039176,20,8,131,average traffic,21
1318,0x1000000000022,2023-12-01 22:58:00,-74.68562,6.2031045,48,2,220,high congestion,49
1319,0x100000000000d,2023-12-01 22:59:00,-74.95557,7.0511007,15,9,166,high congestion,16
1320,0x1000000000004,2023-12-01 23:00:00,-75.36019,6.380152,18,2,202,clear,18
1321,0x1000000000019,2023-12-01 23:01:00,-74.86962,6.7959104,46,4,147,high congestion,48
1322,0x1000000000002,2023-12-01 23:02:00,-75.42586,6.6734796,38,8,249,high congestion,40
1323,0x1000000000027,2023-12-01 23:03:00,-75.05988,6.8951674,46,1,248,low traffic,48
1324,0x100000000001b,2023-12-01 23:04:00,-74.87604,6.3544264,27,5,178,low traffic,27
1325,0x1000000000026,2023-12-01 23:05:00,-75.25463,6.9002986,22,9,193,low traffic,22
1326,0x1000000000027,2023-12-01 23:06:00,-75.12288,6.412464,30,6,177,high congestion,31
1327,0x1000000000026,2023-12-01 23:07:00,-75.39626,6.147722,13,8,257,clear,14
1328,0x100000000000f,2023-12-01 23:08:00,-75.457535,6.719536,16,4,265,average traffic,16
1329,0x100000000000d,2023-12-01 23:09:00,-75.219215,6.665431,18,3,255,clear,19
1330,0x1000000000026,2023-12-01 23:10:00,-74.861595,6.5664873,28,5,154,low traffic,28
1331,0x100000000001c,2023-12-01 23:11:00,-74.839455,6.5656104,37,5,174,low traffic,38
1332,0x100000000000e,2023-12-01 23:12:00,-75.210396,7.046863,11,3,175,high congestion,11
1333,0x1000000000002,2023-12-01 23:13:00,-74.63306,6.388682,21,5,126,high congestion,23
1334,0x1000000000014,2023-12-01 23:14:00,-75.30512,6.2326355,17,7,104,high congestion,17
1335,0x1000000000007,2023-12-01 23:15:00,-74.619705,6.654157,35,5,249,low traffic,37
1336,0x1000000000005,2023-12-01 23:16:00,-75.45331,6.779538,22,7,272,low traffic,23
1337,0x1000000000007,2023-12-01 23:17:00,-75.34386,6.461399,25,4,230,average traffic,25
1338,0x1000000000009,2023-12-01 23:18:00,-74.67821,6.912501,26,3,149,low traffic,28
1339,0x1000000000003,2023-12-01 23:19:00,-75.313255,6.3364053,37,7,155,average traffic,39
1340,0x1000000000019,2023-12-01 23:20:00,-74.58982,7.0652204,21,9,223,average traffic,21
1341,0x1000000000001,2023-12-01 23:21:00,-74.89703,6.365746,44,2,178,low traffic,44
1342,0x1000000000012,2023-12-01 23:22:00,-74.97576,6.4646087,24,3,190,low traffic,25
1343,0x1000000000014,2023-12-01 23:23:00,-75.07961,6.15745,41,4,111,high congestion,43
1344,0x100000000000f,2023-12-01 23:24:00,-74.91089,6.5218678,30,7,212,low traffic,32
1345,0x1000000000026,2023-12-01 23:25:00,-75.16519,6.2381425,17,3,175,average traffic,17
1346,0x1000000000012,2023-12-01 23:26:00,-74.936005,6.779586,30,3,158,average traffic,32
1347,0x1000000000026,2023-12-01 23:27:00,-74.611984,6.1926994,11,5,282,high congestion,11
1348,0x1000000000015,2023-12-01 23:28:00,-74.85511,6.5889273,16,6,248,clear,17
1349,0x1000000000012,2023-12-01 23:29:00,-75.29699,6.620966,12,3,283,average traffic,14
1350,0x100000000000d,2023-12-01 23:30:00,-75.38625,6.8424506,21,1,212,average traffic,22
1351,0x1000000000017,2023-12-01 23:31:00,-75.12606,6.2461553,19,6,227,low traffic,21
1352,0x1000000000002,2023-12-01 23:32:00,-74.83532,6.792598,35,3,205,average traffic,35
1353,0x100000000000b,2023-12-01 23:33:00,-75.21768,6.339181,49,6,151,low traffic,50
1354,0x1000000000013,2023-12-01 23:34:00,-75.44741,6.3733187,16,3,169,average traffic,16
1355,0x1000000000025,2023-12-01 23:35:00,-74.67841,6.4157076,15,8,155,clear,17
1356,0x100000000000e,2023-12-01 23:36:00,-75.30903,6.172384,23,8,228,low traffic,24
1357,0x100000000000f,2023-12-01 23:37:00,-75.19089,7.0861125,17,4,119,clear,19
1358,0x1000000000019,2023-12-01 23:38:00,-74.70938,7.1099925,24,8,207,average traffic,24
1359,0x1000000000023,2023-12-01 23:39:00,-74.83002,6.548354,30,9,294,low traffic,30
1360,0x1000000000001,2023-12-01 23:40:00,-74.66243,7.0294085,12,10,223,low traffic,14
1361,0x100000000001c,2023-12-01 23:41:00,-74.75661,6.418978,39,2,177,low traffic,39
1362,0x100000000001b,2023-12-01 23:42:00,-75.15084,6.9430547,22,5,257,average traffic,22
1363,0x100000000001c,2023-12-01 23:43:00,-75.32685,6.3761816,15,9,121,low traffic,15
1364,0x1000000000007,2023-12-01 23:44:00,-75.42557,7.123183,47,7,153,clear,49
1365,0x1000000000010,2023-12-01 23:45:00,-74.90446,7.061617,48,10,110,clear,48
1366,0x100000000001f,2023-12-01 23:46:00,-75.1479,6.7609005,38,4,286,clear,40
1367,0x100000000001f,2023-12-01 23:47:00,-74.76429,6.4036293,27,9,259,average traffic,28
1368,0x1000000000027,2023-12-01 23:48:00,-74.742874,6.6357694,36,5,210,high congestion,36
1369,0x100000000000f,2023-12-01 23:49:00,-74.770256,6.216027,34,6,255,average traffic,35
1370,0x100000000001b,2023-12-01 23:50:00,-75.017944,7.050674,19,6,221,low traffic,20
1371,0x1000000000002,2023-12-01 23:51:00,-74.6992,6.566647,48,6,136,average traffic,49
1372,0x100000000001d,2023-12-01 23:52:00,-75.32414,7.128242,14,2,139,low traffic,15
1373,0x1000000000024,2023-12-01 23:53:00,-75.02683,6.47999,42,9,193,low traffic,42
1374,0x100000000000a,2023-12-01 23:54:00,-75.41896,6.5414243,25,8,197,low traffic,26
1375,0x1000000000022,2023-12-01 23:55:00,-74.59075,6.2102704,38,4,129,high congestion,40
1376,0x1000000000014,2023-12-01 23:56:00,-75.39031,6.325508,42,4,260,low traffic,44
1377,0x100000000000a,2023-12-01 23:57:00,-74.80082,6.4539433,32,6,202,average traffic,33
1378,0x1000000000023,2023-12-01 23:58:00,-74.80804,6.7967834,30,5,225,average traffic,32
1379,0x1000000000008,2023-12-01 23:59:00,-74.99401,7.074698,16,7,284,clear,17
1380,0x1000000000016,2023-12-01 01:00:00,-74.758865,6.3786216,12,8,253,low traffic,14
1381,0x1000000000001,2023-12-01 01:01:00,-75.21297,6.796632,49,9,170,average traffic,49
1382,0x1000000000008,2023-12-01 01:02:00,-74.91509,6.390162,44,1,146,high congestion,44
1383,0x100000000000f,2023-12-01 01:03:00,-74.69423,6.193987,13,4,107,high congestion,15
1384,0x1000000000024,2023-12-01 01:04:00,-74.86922,6.4836283,25,6,103,low traffic,25
1385,0x1000000000003,2023-12-01 01:05:00,-74.697784,6.6039186,30,2,255,low traffic,31
1386,0x1000000000011,2023-12-01 01:06:00,-74.9392,6.915068,19,5,291,low traffic,20
1387,0x1000000000023,2023-12-01 01:07:00,-74.711754,6.3682957,35,7,119,low traffic,37
1388,0x1000000000022,2023-12-01 01:08:00,-75.25323,6.690122,15,1,283,average traffic,15
1389,0x100000000000a,2023-12-01 01:09:00,-74.60284,6.731357,11,5,283,high congestion,11
1390,0x1000000000016,2023-12-01 01:10:00,-75.00787,6.5788965,29,3,207,clear,29
1391,0x1000000000016,2023-12-01 01:11:00,-74.94139,7.0234704,37,3,208,clear,38
1392,0x1000000000015,2023-12-01 01:12:00,-74.797745,6.5150137,13,4,161,average traffic,14
1393,0x1000000000003,2023-12-01 01:13:00,-75.30768,6.4391255,19,4,189,clear,19
1394,0x1000000000023,2023-12-01 01:14:00,-74.83821,6.470621,30,10,197,low traffic,30
1395,0x1000000000002,2023-12-01 01:15:00,-74.82015,6.3802247,47,3,268,average traffic,49
1396,0x1000000000006,2023-12-01 01:16:00,-75.26625,6.312044,21,2,151,average traffic,23
1397,0x1000000000022,2023-12-01 01:17:00,-74.527,6.3148046,36,3,135,low traffic,37
1398,0x1000000000026,2023-12-01 01:18:00,-75.40944,6.1805067,21,2,257,average traffic,23
1399,0x100000000000b,2023-12-01 01:19:00,-75.09897,6.18415,17,2,162,average traffic,18
1400,0x1000000000009,2023-12-01 01:20:00,-74.70414,6.5843096,22,5,180,average traffic,22
1401,0x1000000000002,2023-12-01 01:21:00,-75.206436,6.208797,29,8,119,low traffic,30
1402,0x1000000000005,2023-12-01 01:22:00,-75.367584,6.3334255,25,2,156,average traffic,27
1403,0x100000000000a,2023-12-01 01:23:00,-74.52559,6.89445,38,8,155,low traffic,39
1404,0x1000000000003,2023-12-01 01:24:00,-75.21378,6.180445,31,2,290,low traffic,33
1405,0x1000000000020,2023-12-01 01:25:00,-75.398834,6.9852533,26,3,277,average traffic,28
1406,0x100000000000c,2023-12-01 01:26:00,-74.64731,6.734567,24,8,147,low traffic,26
1407,0x1000000000016,2023-12-01 01:27:00,-75.217606,7.0750656,44,8,228,average traffic,44
1408,0x1000000000014,2023-12-01 01:28:00,-75.011604,7.102476,44,8,204,average traffic,46
1409,0x1000000000002,2023-12-01 01:29:00,-75.38445,6.6354413,26,6,207,high congestion,28
1410,0x100000000000f,2023-12-01 01:30:00,-75.1448,6.189974,18,2,218,low traffic,19
1411,0x1000000000017,2023-12-01 01:31:00,-74.70935,6.3992014,47,7,118,clear,49
1412,0x100000000000b,2023-12-01 01:32:00,-74.78178,6.6355743,28,5,300,clear,29
1413,0x1000000000001,2023-12-01 01:33:00,-75.43022,6.7789636,25,5,268,low traffic,27
1414,0x100000000000e,2023-12-01 01:34:00,-75.19812,6.6799445,25,2,111,average traffic,27
1415,0x1000000000011,2023-12-01 01:35:00,-74.95132,6.5701423,22,5,205,low traffic,22
1416,0x100000000001e,2023-12-01 01:36:00,-75.049034,6.5915203,35,7,288,average traffic,37
1417,0x1000000000005,2023-12-01 01:37:00,-74.910385,6.9498687,47,7,291,low traffic,48
1418,0x1000000000006,2023-12-01 01:38:00,-75.12909,6.9564385,36,2,216,high congestion,38
1419,0x1000000000004,2023-12-01 01:39:00,-74.89405,6.269543,19,2,118,clear,21
1420,0x100000000001d,2023-12-01 01:40:00,-75.13443,6.1652555,20,7,175,low traffic,21
1421,0x100000000000b,2023-12-01 01:41:00,-74.72941,6.6457496,26,7,121,low traffic,27
1422,0x100000000000f,2023-12-01 01:42:00,-75.43069,6.56712,39,4,284,high congestion,40
1423,0x1000000000001,2023-12-01 01:43:00,-75.39926,6.9651217,19,1,162,low traffic,20
1424,0x1000000000007,2023-12-01 01:44:00,-74.569954,6.896901,44,10,228,average traffic,44
1425,0x100000000001b,2023-12-01 01:45:00,-75.367905,6.4491515,27,8,206,average traffic,28
1426,0x100000000000e,2023-12-01 01:46:00,-74.8059,6.9456973,42,3,113,average traffic,43
1427,0x100000000000c,2023-12-01 01:47:00,-75.44407,6.677064,14,4,146,average traffic,14
1428,0x100000000000a,2023-12-01 01:48:00,-74.86595,6.951785,11,2,174,low traffic,12
1429,0x1000000000004,2023-12-01 01:49:00,-74.67617,6.8549604,47,5,261,clear,48
1430,0x100000000001e,2023-12-01 01:50:00,-75.029396,6.3871703,50,9,151,low traffic,52
1431,0x1000000000024,2023-12-01 01:51:00,-74.50366,6.6238985,10,3,208,high congestion,11
1432,0x1000000000016,2023-12-01 01:52:00,-74.576904,6.364633,14,4,243,clear,14
1433,0x1000000000025,2023-12-01 01:53:00,-74.648735,6.198762,31,4,179,high congestion,33
1434,0x100000000001c,2023-12-01 01:54:00,-74.98854,6.7607923,37,6,270,low traffic,39
1435,0x1000000000005,2023-12-01 01:55:00,-75.33195,6.486458,46,6,264,average traffic,47
1436,0x1000000000022,2023-12-01 01:56:00,-74.84468,7.047131,23,8,176,low traffic,24
1437,0x100000000000d,2023-12-01 01:57:00,-75.1156,6.6275043,38,3,201,average traffic,39
1438,0x100000000000c,2023-12-01 01:58:00,-75.11579,6.719292,25,5,206,clear,26
1439,0x1000000000022,2023-12-01 01:59:00,-74.69467,7.0600014,20,10,252,high congestion,22
